_pd_block_id	_refln_index_h	_refln_index_k	_refln_index_l	_pd_refln_phase_id	_refln_d_spacing	_diffrn_radiation_wavelength
pattern_18	4	-2	9	1	0.920554	0.8257653
pattern_18	4	-2	12	1	0.802907	0.8257653
pattern_18	4	-1	-10	1	0.860484	0.8257653
pattern_18	4	-1	-7	1	0.975852	0.8257653
pattern_18	4	-1	-4	1	1.081040	0.8257653
pattern_18	4	-1	-1	1	1.141595	0.8257653
pattern_18	4	-1	2	1	1.128670	0.8257653
pattern_18	4	-1	5	1	1.049028	0.8257653
pattern_18	4	-1	8	1	0.937214	0.8257653
pattern_18	4	-1	11	1	0.823588	0.8257653
pattern_18	4	0	-8	1	0.872311	0.8257653
pattern_18	4	0	-2	1	1.020245	0.8257653
pattern_18	4	0	4	1	0.984659	0.8257653
pattern_18	4	0	10	1	0.809438	0.8257653
pattern_18	5	-2	-8	1	0.819259	0.8257653
pattern_18	5	-2	-5	1	0.890821	0.8257653
pattern_18	5	-2	-2	1	0.938059	0.8257653
pattern_18	5	-2	1	1	0.945440	0.8257653
pattern_18	5	-2	4	1	0.910176	0.8257653
pattern_18	5	-2	7	1	0.844692	0.8257653
pattern_18	5	-2	10	1	0.766517	0.8257653
pattern_18	5	-1	-9	1	0.765347	0.8257653
pattern_18	5	-1	-6	1	0.832730	0.8257653
pattern_18	5	-1	-3	1	0.882842	0.8257653
pattern_18	5	-1	0	1	0.901670	0.8257653
pattern_18	5	-1	3	1	0.882842	0.8257653
pattern_18	5	-1	6	1	0.832730	0.8257653
pattern_18	5	-1	9	1	0.765347	0.8257653
pattern_18	5	0	-4	1	0.801014	0.8257653
pattern_18	5	0	2	1	0.819824	0.8257653
pattern_18	6	-3	0	1	0.795198	0.8257653
pattern_18	6	-3	3	1	0.782194	0.8257653
pattern_18	6	-2	-1	1	0.779470	0.8257653
pattern_18	6	-2	2	1	0.775319	0.8257653
pattern_18	1	1	1	2	3.139610	0.8257653
pattern_18	2	2	0	2	1.922611	0.8257653
pattern_18	2	2	2	2	1.569805	0.8257653
pattern_18	3	1	1	2	1.639608	0.8257653
pattern_18	3	3	1	2	1.247555	0.8257653
pattern_18	3	3	3	2	1.046537	0.8257653
pattern_18	4	0	0	2	1.359491	0.8257653
pattern_18	4	2	2	2	1.110020	0.8257653
pattern_18	4	4	0	2	0.961305	0.8257653
pattern_18	4	4	2	2	0.906327	0.8257653
pattern_18	4	4	4	2	0.784903	0.8257653
pattern_18	5	1	1	2	1.046537	0.8257653
pattern_18	5	3	1	2	0.919184	0.8257653
pattern_18	5	3	3	2	0.829282	0.8257653
pattern_18	6	2	0	2	0.859818	0.8257653
pattern_18	6	2	2	2	0.819804	0.8257653
pattern_19	0	0	6	1	2.172351	0.8257653
pattern_19	0	0	12	1	1.086176	0.8257653
pattern_19	1	0	-14	1	0.908255	0.8257653
pattern_19	1	0	-8	1	1.515769	0.8257653
pattern_19	1	0	-2	1	3.490632	0.8257653
pattern_19	1	0	4	1	2.559008	0.8257653
pattern_19	1	0	10	1	1.243076	0.8257653
pattern_19	1	0	16	1	0.799258	0.8257653
pattern_19	2	-1	0	1	2.386510	0.8257653
pattern_19	2	-1	3	1	2.091723	0.8257653
pattern_19	2	-1	6	1	1.606472	0.8257653
pattern_19	2	-1	9	1	1.238098	0.8257653
pattern_19	2	-1	12	1	0.988600	0.8257653
pattern_19	2	-1	15	1	0.816502	0.8257653
pattern_19	2	0	-10	1	1.102482	0.8257653
pattern_19	2	0	-4	1	1.745316	0.8257653
pattern_19	2	0	2	1	1.970082	0.8257653
pattern_19	2	0	8	1	1.279504	0.8257653
pattern_19	2	0	14	1	0.848859	0.8257653
pattern_19	3	-1	-14	1	0.799773	0.8257653
pattern_19	3	-1	-11	1	0.944103	0.8257653
pattern_19	3	-1	-8	1	1.127657	0.8257653
pattern_19	3	-1	-5	1	1.340091	0.8257653
pattern_19	3	-1	-2	1	1.519290	0.8257653
pattern_19	3	-1	1	1	1.551233	0.8257653
pattern_19	3	-1	4	1	1.408779	0.8257653
pattern_19	3	-1	7	1	1.196845	0.8257653
pattern_19	3	-1	10	1	1.000847	0.8257653
pattern_19	3	-1	13	1	0.843812	0.8257653
pattern_19	3	0	-12	1	0.853003	0.8257653
pattern_19	3	0	-6	1	1.163544	0.8257653
pattern_19	3	0	0	1	1.377852	0.8257653
pattern_19	3	0	6	1	1.163544	0.8257653
pattern_19	3	0	12	1	0.853003	0.8257653
pattern_19	4	-2	0	1	1.193255	0.8257653
pattern_19	4	-2	3	1	1.150647	0.8257653
pattern_19	4	-2	6	1	1.045861	0.8257653
pattern_19	4	-2	9	1	0.920925	0.8257653
pattern_19	4	-2	12	1	0.803236	0.8257653
pattern_19	4	-1	-10	1	0.860833	0.8257653
pattern_19	4	-1	-7	1	0.976240	0.8257653
pattern_19	4	-1	-4	1	1.081461	0.8257653
pattern_19	4	-1	-1	1	1.142033	0.8257653
pattern_19	4	-1	2	1	1.129105	0.8257653
pattern_19	4	-1	5	1	1.049439	0.8257653
pattern_19	4	-1	8	1	0.937588	0.8257653
pattern_19	4	-1	11	1	0.823924	0.8257653
pattern_19	4	0	-8	1	0.872658	0.8257653
pattern_19	4	0	-2	1	1.020637	0.8257653
pattern_19	4	0	4	1	0.985041	0.8257653
pattern_19	4	0	10	1	0.809764	0.8257653
pattern_19	5	-2	-8	1	0.819584	0.8257653
pattern_19	5	-2	-5	1	0.891168	0.8257653
pattern_19	5	-2	-2	1	0.938420	0.8257653
pattern_19	5	-2	1	1	0.945803	0.8257653
pattern_19	5	-2	4	1	0.910528	0.8257653
pattern_19	5	-2	7	1	0.845025	0.8257653
pattern_19	5	-2	10	1	0.766824	0.8257653
pattern_19	5	-1	-9	1	0.765651	0.8257653
pattern_19	5	-1	-6	1	0.833056	0.8257653
pattern_19	5	-1	-3	1	0.883183	0.8257653
pattern_19	5	-1	0	1	0.902016	0.8257653
pattern_19	5	-1	3	1	0.883183	0.8257653
pattern_19	5	-1	6	1	0.833056	0.8257653
pattern_19	5	-1	9	1	0.765651	0.8257653
pattern_19	5	0	-4	1	0.801324	0.8257653
pattern_19	5	0	2	1	0.820139	0.8257653
pattern_19	6	-3	0	1	0.795503	0.8257653
pattern_19	6	-3	3	1	0.782495	0.8257653
pattern_19	6	-2	-1	1	0.779769	0.8257653
pattern_19	6	-2	2	1	0.775617	0.8257653
pattern_19	1	1	1	2	3.140227	0.8257653
pattern_19	2	2	0	2	1.922989	0.8257653
pattern_19	2	2	2	2	1.570114	0.8257653
pattern_19	3	1	1	2	1.639930	0.8257653
pattern_19	3	3	1	2	1.247800	0.8257653
pattern_19	3	3	3	2	1.046742	0.8257653
pattern_19	4	0	0	2	1.359758	0.8257653
pattern_19	4	2	2	2	1.110238	0.8257653
pattern_19	4	4	0	2	0.961494	0.8257653
pattern_19	4	4	2	2	0.906506	0.8257653
pattern_19	4	4	4	2	0.785057	0.8257653
pattern_19	5	1	1	2	1.046742	0.8257653
pattern_19	5	3	1	2	0.919364	0.8257653
pattern_19	5	3	3	2	0.829445	0.8257653
pattern_19	6	2	0	2	0.859987	0.8257653
pattern_19	6	2	2	2	0.819965	0.8257653
pattern_20	0	0	6	1	2.173267	0.8257653
pattern_20	0	0	12	1	1.086633	0.8257653
pattern_20	1	0	-14	1	0.908636	0.8257653
pattern_20	1	0	-8	1	1.516400	0.8257653
pattern_20	1	0	-2	1	3.492006	0.8257653
pattern_20	1	0	4	1	2.560049	0.8257653
pattern_20	1	0	10	1	1.243595	0.8257653
pattern_20	1	0	16	1	0.799594	0.8257653
pattern_20	2	-1	0	1	2.387423	0.8257653
pattern_20	2	-1	3	1	2.092542	0.8257653
pattern_20	2	-1	6	1	1.607121	0.8257653
pattern_20	2	-1	9	1	1.238607	0.8257653
pattern_20	2	-1	12	1	0.989010	0.8257653
pattern_20	2	-1	15	1	0.816842	0.8257653
pattern_20	2	0	-10	1	1.102935	0.8257653
pattern_20	2	0	-4	1	1.746003	0.8257653
pattern_20	2	0	2	1	1.970842	0.8257653
pattern_20	2	0	8	1	1.280024	0.8257653
pattern_20	2	0	14	1	0.849211	0.8257653
pattern_20	3	-1	-14	1	0.800102	0.8257653
pattern_20	3	-1	-11	1	0.944487	0.8257653
pattern_20	3	-1	-8	1	1.128110	0.8257653
pattern_20	3	-1	-5	1	1.340618	0.8257653
pattern_20	3	-1	-2	1	1.519874	0.8257653
pattern_20	3	-1	1	1	1.551828	0.8257653
pattern_20	3	-1	4	1	1.409328	0.8257653
pattern_20	3	-1	7	1	1.197322	0.8257653
pattern_20	3	-1	10	1	1.001253	0.8257653
pattern_20	3	-1	13	1	0.844158	0.8257653
pattern_20	3	0	-12	1	0.853350	0.8257653
pattern_20	3	0	-6	1	1.164002	0.8257653
pattern_20	3	0	0	1	1.378379	0.8257653
pattern_20	3	0	6	1	1.164002	0.8257653
pattern_20	3	0	12	1	0.853350	0.8257653
pattern_20	4	-2	0	1	1.193711	0.8257653
pattern_20	4	-2	3	1	1.151090	0.8257653
pattern_20	4	-2	6	1	1.046271	0.8257653
pattern_20	4	-2	9	1	0.921292	0.8257653
pattern_20	4	-2	12	1	0.803561	0.8257653
pattern_20	4	-1	-10	1	0.861177	0.8257653
pattern_20	4	-1	-7	1	0.976624	0.8257653
pattern_20	4	-1	-4	1	1.081879	0.8257653
pattern_20	4	-1	-1	1	1.142470	0.8257653
pattern_20	4	-1	2	1	1.129538	0.8257653
pattern_20	4	-1	5	1	1.049847	0.8257653
pattern_20	4	-1	8	1	0.937959	0.8257653
pattern_20	4	-1	11	1	0.824255	0.8257653
pattern_20	4	0	-8	1	0.873002	0.8257653
pattern_20	4	0	-2	1	1.021029	0.8257653
pattern_20	4	0	4	1	0.985421	0.8257653
pattern_20	4	0	10	1	0.810086	0.8257653
pattern_20	5	-2	-8	1	0.819905	0.8257653
pattern_20	5	-2	-5	1	0.891513	0.8257653
pattern_20	5	-2	-2	1	0.938780	0.8257653
pattern_20	5	-2	1	1	0.946165	0.8257653
pattern_20	5	-2	4	1	0.910879	0.8257653
pattern_20	5	-2	7	1	0.845355	0.8257653
pattern_20	5	-2	10	1	0.767127	0.8257653
pattern_20	5	-1	-9	1	0.765952	0.8257653
pattern_20	5	-1	-6	1	0.833379	0.8257653
pattern_20	5	-1	-3	1	0.883522	0.8257653
pattern_20	5	-1	0	1	0.902361	0.8257653
pattern_20	5	-1	3	1	0.883522	0.8257653
pattern_20	5	-1	6	1	0.833379	0.8257653
pattern_20	5	-1	9	1	0.765952	0.8257653
pattern_20	5	0	-4	1	0.801632	0.8257653
pattern_20	5	0	2	1	0.820453	0.8257653
pattern_20	6	-3	0	1	0.795808	0.8257653
pattern_20	6	-3	3	1	0.782795	0.8257653
pattern_20	6	-2	-1	1	0.780068	0.8257653
pattern_20	6	-2	2	1	0.775914	0.8257653
pattern_20	1	1	1	2	3.140839	0.8257653
pattern_20	2	2	0	2	1.923363	0.8257653
pattern_20	2	2	2	2	1.570420	0.8257653
pattern_20	3	1	1	2	1.640250	0.8257653
pattern_20	3	3	1	2	1.248043	0.8257653
pattern_20	3	3	3	2	1.046946	0.8257653
pattern_20	4	0	0	2	1.360023	0.8257653
pattern_20	4	2	2	2	1.110454	0.8257653
pattern_20	4	4	0	2	0.961682	0.8257653
pattern_20	4	4	2	2	0.906682	0.8257653
pattern_20	4	4	4	2	0.785210	0.8257653
pattern_20	5	1	1	2	1.046946	0.8257653
pattern_20	5	3	1	2	0.919544	0.8257653
pattern_20	5	3	3	2	0.829606	0.8257653
pattern_20	6	2	0	2	0.860154	0.8257653
pattern_20	6	2	2	2	0.820125	0.8257653
pattern_21	0	0	6	1	2.174214	0.8257653
pattern_21	0	0	12	1	1.087107	0.8257653
pattern_21	1	0	-14	1	0.909030	0.8257653
pattern_21	1	0	-8	1	1.517051	0.8257653
pattern_21	1	0	-2	1	3.493411	0.8257653
pattern_21	1	0	4	1	2.561118	0.8257653
pattern_21	1	0	10	1	1.244132	0.8257653
pattern_21	1	0	16	1	0.799941	0.8257653
pattern_21	2	-1	0	1	2.388351	0.8257653
pattern_21	2	-1	3	1	2.093378	0.8257653
pattern_21	2	-1	6	1	1.607787	0.8257653
pattern_21	2	-1	9	1	1.239131	0.8257653
pattern_21	2	-1	12	1	0.989432	0.8257653
pattern_21	2	-1	15	1	0.817193	0.8257653
pattern_21	2	0	-10	1	1.103400	0.8257653
pattern_21	2	0	-4	1	1.746705	0.8257653
pattern_21	2	0	2	1	1.971617	0.8257653
pattern_21	2	0	8	1	1.280559	0.8257653
pattern_21	2	0	14	1	0.849574	0.8257653
pattern_21	3	-1	-14	1	0.800441	0.8257653
pattern_21	3	-1	-11	1	0.944882	0.8257653
pattern_21	3	-1	-8	1	1.128573	0.8257653
pattern_21	3	-1	-5	1	1.341155	0.8257653
pattern_21	3	-1	-2	1	1.520469	0.8257653
pattern_21	3	-1	1	1	1.552432	0.8257653
pattern_21	3	-1	4	1	1.409888	0.8257653
pattern_21	3	-1	7	1	1.197811	0.8257653
pattern_21	3	-1	10	1	1.001670	0.8257653
pattern_21	3	-1	13	1	0.844514	0.8257653
pattern_21	3	0	-12	1	0.853706	0.8257653
pattern_21	3	0	-6	1	1.164470	0.8257653
pattern_21	3	0	0	1	1.378915	0.8257653
pattern_21	3	0	6	1	1.164470	0.8257653
pattern_21	3	0	12	1	0.853706	0.8257653
pattern_21	4	-2	0	1	1.194175	0.8257653
pattern_21	4	-2	3	1	1.151541	0.8257653
pattern_21	4	-2	6	1	1.046689	0.8257653
pattern_21	4	-2	9	1	0.921667	0.8257653
pattern_21	4	-2	12	1	0.803893	0.8257653
pattern_21	4	-1	-10	1	0.861529	0.8257653
pattern_21	4	-1	-7	1	0.977016	0.8257653
pattern_21	4	-1	-4	1	1.082306	0.8257653
pattern_21	4	-1	-1	1	1.142915	0.8257653
pattern_21	4	-1	2	1	1.129979	0.8257653
pattern_21	4	-1	5	1	1.050263	0.8257653
pattern_21	4	-1	8	1	0.938338	0.8257653
pattern_21	4	-1	11	1	0.824594	0.8257653
pattern_21	4	0	-8	1	0.873353	0.8257653
pattern_21	4	0	-2	1	1.021427	0.8257653
pattern_21	4	0	4	1	0.985808	0.8257653
pattern_21	4	0	10	1	0.810415	0.8257653
pattern_21	5	-2	-8	1	0.820234	0.8257653
pattern_21	5	-2	-5	1	0.891865	0.8257653
pattern_21	5	-2	-2	1	0.939146	0.8257653
pattern_21	5	-2	1	1	0.946533	0.8257653
pattern_21	5	-2	4	1	0.911237	0.8257653
pattern_21	5	-2	7	1	0.845692	0.8257653
pattern_21	5	-2	10	1	0.767438	0.8257653
pattern_21	5	-1	-9	1	0.766260	0.8257653
pattern_21	5	-1	-6	1	0.833709	0.8257653
pattern_21	5	-1	-3	1	0.883867	0.8257653
pattern_21	5	-1	0	1	0.902712	0.8257653
pattern_21	5	-1	3	1	0.883867	0.8257653
pattern_21	5	-1	6	1	0.833709	0.8257653
pattern_21	5	-1	9	1	0.766260	0.8257653
pattern_21	5	0	-4	1	0.801946	0.8257653
pattern_21	5	0	2	1	0.820773	0.8257653
pattern_21	6	-3	0	1	0.796117	0.8257653
pattern_21	6	-3	3	1	0.783101	0.8257653
pattern_21	6	-2	-1	1	0.780371	0.8257653
pattern_21	6	-2	2	1	0.776216	0.8257653
pattern_21	1	1	1	2	3.141452	0.8257653
pattern_21	2	2	0	2	1.923739	0.8257653
pattern_21	2	2	2	2	1.570726	0.8257653
pattern_21	3	1	1	2	1.640570	0.8257653
pattern_21	3	3	1	2	1.248287	0.8257653
pattern_21	3	3	3	2	1.047151	0.8257653
pattern_21	4	0	0	2	1.360289	0.8257653
pattern_21	4	2	2	2	1.110671	0.8257653
pattern_21	4	4	0	2	0.961869	0.8257653
pattern_21	4	4	2	2	0.906859	0.8257653
pattern_21	4	4	4	2	0.785363	0.8257653
pattern_21	5	1	1	2	1.047151	0.8257653
pattern_21	5	3	1	2	0.919723	0.8257653
pattern_21	5	3	3	2	0.829768	0.8257653
pattern_21	6	2	0	2	0.860322	0.8257653
pattern_21	6	2	2	2	0.820285	0.8257653
pattern_22	0	0	6	1	2.175165	0.8257653
pattern_22	0	0	12	1	1.087583	0.8257653
pattern_22	1	0	-14	1	0.909425	0.8257653
pattern_22	1	0	-8	1	1.517704	0.8257653
pattern_22	1	0	-2	1	3.494805	0.8257653
pattern_22	1	0	4	1	2.562186	0.8257653
pattern_22	1	0	10	1	1.244670	0.8257653
pattern_22	1	0	16	1	0.800289	0.8257653
pattern_22	2	-1	0	1	2.389267	0.8257653
pattern_22	2	-1	3	1	2.094208	0.8257653
pattern_22	2	-1	6	1	1.608451	0.8257653
pattern_22	2	-1	9	1	1.239655	0.8257653
pattern_22	2	-1	12	1	0.989856	0.8257653
pattern_22	2	-1	15	1	0.817546	0.8257653
pattern_22	2	0	-10	1	1.103866	0.8257653
pattern_22	2	0	-4	1	1.747403	0.8257653
pattern_22	2	0	2	1	1.972383	0.8257653
pattern_22	2	0	8	1	1.281093	0.8257653
pattern_22	2	0	14	1	0.849938	0.8257653
pattern_22	3	-1	-14	1	0.800780	0.8257653
pattern_22	3	-1	-11	1	0.945277	0.8257653
pattern_22	3	-1	-8	1	1.129036	0.8257653
pattern_22	3	-1	-5	1	1.341689	0.8257653
pattern_22	3	-1	-2	1	1.521057	0.8257653
pattern_22	3	-1	1	1	1.553029	0.8257653
pattern_22	3	-1	4	1	1.410444	0.8257653
pattern_22	3	-1	7	1	1.198297	0.8257653
pattern_22	3	-1	10	1	1.002086	0.8257653
pattern_22	3	-1	13	1	0.844870	0.8257653
pattern_22	3	0	-12	1	0.854062	0.8257653
pattern_22	3	0	-6	1	1.164935	0.8257653
pattern_22	3	0	0	1	1.379444	0.8257653
pattern_22	3	0	6	1	1.164935	0.8257653
pattern_22	3	0	12	1	0.854062	0.8257653
pattern_22	4	-2	0	1	1.194634	0.8257653
pattern_22	4	-2	3	1	1.151988	0.8257653
pattern_22	4	-2	6	1	1.047104	0.8257653
pattern_22	4	-2	9	1	0.922041	0.8257653
pattern_22	4	-2	12	1	0.804226	0.8257653
pattern_22	4	-1	-10	1	0.861880	0.8257653
pattern_22	4	-1	-7	1	0.977405	0.8257653
pattern_22	4	-1	-4	1	1.082727	0.8257653
pattern_22	4	-1	-1	1	1.143354	0.8257653
pattern_22	4	-1	2	1	1.130414	0.8257653
pattern_22	4	-1	5	1	1.050675	0.8257653
pattern_22	4	-1	8	1	0.938715	0.8257653
pattern_22	4	-1	11	1	0.824932	0.8257653
pattern_22	4	0	-8	1	0.873701	0.8257653
pattern_22	4	0	-2	1	1.021820	0.8257653
pattern_22	4	0	4	1	0.986192	0.8257653
pattern_22	4	0	10	1	0.810743	0.8257653
pattern_22	5	-2	-8	1	0.820560	0.8257653
pattern_22	5	-2	-5	1	0.892213	0.8257653
pattern_22	5	-2	-2	1	0.939507	0.8257653
pattern_22	5	-2	1	1	0.946896	0.8257653
pattern_22	5	-2	4	1	0.911590	0.8257653
pattern_22	5	-2	7	1	0.846026	0.8257653
pattern_22	5	-2	10	1	0.767747	0.8257653
pattern_22	5	-1	-9	1	0.766565	0.8257653
pattern_22	5	-1	-6	1	0.834035	0.8257653
pattern_22	5	-1	-3	1	0.884208	0.8257653
pattern_22	5	-1	0	1	0.903058	0.8257653
pattern_22	5	-1	3	1	0.884208	0.8257653
pattern_22	5	-1	6	1	0.834035	0.8257653
pattern_22	5	-1	9	1	0.766565	0.8257653
pattern_22	5	0	-4	1	0.802257	0.8257653
pattern_22	5	0	2	1	0.821088	0.8257653
pattern_22	6	-3	0	1	0.796422	0.8257653
pattern_22	6	-3	3	1	0.783403	0.8257653
pattern_22	6	-2	-1	1	0.780671	0.8257653
pattern_22	6	-2	2	1	0.776514	0.8257653
pattern_22	1	1	1	2	3.142071	0.8257653
pattern_22	2	2	0	2	1.924118	0.8257653
pattern_22	2	2	2	2	1.571035	0.8257653
pattern_22	3	1	1	2	1.640893	0.8257653
pattern_22	3	3	1	2	1.248532	0.8257653
pattern_22	3	3	3	2	1.047357	0.8257653
pattern_22	4	0	0	2	1.360557	0.8257653
pattern_22	4	2	2	2	1.110890	0.8257653
pattern_22	4	4	0	2	0.962059	0.8257653
pattern_22	4	4	2	2	0.907038	0.8257653
pattern_22	4	4	4	2	0.785518	0.8257653
pattern_22	5	1	1	2	1.047357	0.8257653
pattern_22	5	3	1	2	0.919904	0.8257653
pattern_22	5	3	3	2	0.829932	0.8257653
pattern_22	6	2	0	2	0.860492	0.8257653
pattern_22	6	2	2	2	0.820447	0.8257653
pattern_23	0	0	6	1	2.176095	0.8257653
pattern_23	0	0	12	1	1.088047	0.8257653
pattern_23	1	0	-14	1	0.909812	0.8257653
pattern_23	1	0	-8	1	1.518343	0.8257653
pattern_23	1	0	-2	1	3.496184	0.8257653
pattern_23	1	0	4	1	2.563235	0.8257653
pattern_23	1	0	10	1	1.245197	0.8257653
pattern_23	1	0	16	1	0.800630	0.8257653
pattern_23	2	-1	0	1	2.390178	0.8257653
pattern_23	2	-1	3	1	2.095028	0.8257653
pattern_23	2	-1	6	1	1.609105	0.8257653
pattern_23	2	-1	9	1	1.240169	0.8257653
pattern_23	2	-1	12	1	0.990272	0.8257653
pattern_23	2	-1	15	1	0.817891	0.8257653
pattern_23	2	0	-10	1	1.104324	0.8257653
pattern_23	2	0	-4	1	1.748092	0.8257653
pattern_23	2	0	2	1	1.973144	0.8257653
pattern_23	2	0	8	1	1.281618	0.8257653
pattern_23	2	0	14	1	0.850295	0.8257653
pattern_23	3	-1	-14	1	0.801112	0.8257653
pattern_23	3	-1	-11	1	0.945665	0.8257653
pattern_23	3	-1	-8	1	1.129491	0.8257653
pattern_23	3	-1	-5	1	1.342217	0.8257653
pattern_23	3	-1	-2	1	1.521641	0.8257653
pattern_23	3	-1	1	1	1.553622	0.8257653
pattern_23	3	-1	4	1	1.410994	0.8257653
pattern_23	3	-1	7	1	1.198777	0.8257653
pattern_23	3	-1	10	1	1.002495	0.8257653
pattern_23	3	-1	13	1	0.845220	0.8257653
pattern_23	3	0	-12	1	0.854412	0.8257653
pattern_23	3	0	-6	1	1.165395	0.8257653
pattern_23	3	0	0	1	1.379970	0.8257653
pattern_23	3	0	6	1	1.165395	0.8257653
pattern_23	3	0	12	1	0.854412	0.8257653
pattern_23	4	-2	0	1	1.195089	0.8257653
pattern_23	4	-2	3	1	1.152431	0.8257653
pattern_23	4	-2	6	1	1.047514	0.8257653
pattern_23	4	-2	9	1	0.922410	0.8257653
pattern_23	4	-2	12	1	0.804553	0.8257653
pattern_23	4	-1	-10	1	0.862226	0.8257653
pattern_23	4	-1	-7	1	0.977790	0.8257653
pattern_23	4	-1	-4	1	1.083146	0.8257653
pattern_23	4	-1	-1	1	1.143790	0.8257653
pattern_23	4	-1	2	1	1.130847	0.8257653
pattern_23	4	-1	5	1	1.051084	0.8257653
pattern_23	4	-1	8	1	0.939088	0.8257653
pattern_23	4	-1	11	1	0.825265	0.8257653
pattern_23	4	0	-8	1	0.874046	0.8257653
pattern_23	4	0	-2	1	1.022211	0.8257653
pattern_23	4	0	4	1	0.986572	0.8257653
pattern_23	4	0	10	1	0.811067	0.8257653
pattern_23	5	-2	-8	1	0.820882	0.8257653
pattern_23	5	-2	-5	1	0.892558	0.8257653
pattern_23	5	-2	-2	1	0.939866	0.8257653
pattern_23	5	-2	1	1	0.947258	0.8257653
pattern_23	5	-2	4	1	0.911941	0.8257653
pattern_23	5	-2	7	1	0.846356	0.8257653
pattern_23	5	-2	10	1	0.768052	0.8257653
pattern_23	5	-1	-9	1	0.766868	0.8257653
pattern_23	5	-1	-6	1	0.834359	0.8257653
pattern_23	5	-1	-3	1	0.884547	0.8257653
pattern_23	5	-1	0	1	0.903402	0.8257653
pattern_23	5	-1	3	1	0.884547	0.8257653
pattern_23	5	-1	6	1	0.834359	0.8257653
pattern_23	5	-1	9	1	0.766868	0.8257653
pattern_23	5	0	-4	1	0.802565	0.8257653
pattern_23	5	0	2	1	0.821402	0.8257653
pattern_23	6	-3	0	1	0.796726	0.8257653
pattern_23	6	-3	3	1	0.783702	0.8257653
pattern_23	6	-2	-1	1	0.780969	0.8257653
pattern_23	6	-2	2	1	0.776811	0.8257653
pattern_23	1	1	1	2	3.142663	0.8257653
pattern_23	2	2	0	2	1.924480	0.8257653
pattern_23	2	2	2	2	1.571332	0.8257653
pattern_23	3	1	1	2	1.641202	0.8257653
pattern_23	3	3	1	2	1.248768	0.8257653
pattern_23	3	3	3	2	1.047554	0.8257653
pattern_23	4	0	0	2	1.360813	0.8257653
pattern_23	4	2	2	2	1.111099	0.8257653
pattern_23	4	4	0	2	0.962240	0.8257653
pattern_23	4	4	2	2	0.907209	0.8257653
pattern_23	4	4	4	2	0.785666	0.8257653
pattern_23	5	1	1	2	1.047554	0.8257653
pattern_23	5	3	1	2	0.920078	0.8257653
pattern_23	5	3	3	2	0.830088	0.8257653
pattern_23	6	2	0	2	0.860654	0.8257653
pattern_23	6	2	2	2	0.820601	0.8257653
pattern_24	0	0	6	1	2.176967	0.8257653
pattern_24	0	0	12	1	1.088484	0.8257653
pattern_24	1	0	-14	1	0.910176	0.8257653
pattern_24	1	0	-8	1	1.518946	0.8257653
pattern_24	1	0	-2	1	3.497524	0.8257653
pattern_24	1	0	4	1	2.564239	0.8257653
pattern_24	1	0	10	1	1.245693	0.8257653
pattern_24	1	0	16	1	0.800950	0.8257653
pattern_24	2	-1	0	1	2.391077	0.8257653
pattern_24	2	-1	3	1	2.095828	0.8257653
pattern_24	2	-1	6	1	1.609732	0.8257653
pattern_24	2	-1	9	1	1.240658	0.8257653
pattern_24	2	-1	12	1	0.990664	0.8257653
pattern_24	2	-1	15	1	0.818216	0.8257653
pattern_24	2	0	-10	1	1.104758	0.8257653
pattern_24	2	0	-4	1	1.748762	0.8257653
pattern_24	2	0	2	1	1.973890	0.8257653
pattern_24	2	0	8	1	1.282119	0.8257653
pattern_24	2	0	14	1	0.850632	0.8257653
pattern_24	3	-1	-14	1	0.801428	0.8257653
pattern_24	3	-1	-11	1	0.946036	0.8257653
pattern_24	3	-1	-8	1	1.129929	0.8257653
pattern_24	3	-1	-5	1	1.342731	0.8257653
pattern_24	3	-1	-2	1	1.522215	0.8257653
pattern_24	3	-1	1	1	1.554207	0.8257653
pattern_24	3	-1	4	1	1.411531	0.8257653
pattern_24	3	-1	7	1	1.199240	0.8257653
pattern_24	3	-1	10	1	1.002887	0.8257653
pattern_24	3	-1	13	1	0.845553	0.8257653
pattern_24	3	0	-12	1	0.854746	0.8257653
pattern_24	3	0	-6	1	1.165841	0.8257653
pattern_24	3	0	0	1	1.380489	0.8257653
pattern_24	3	0	6	1	1.165841	0.8257653
pattern_24	3	0	12	1	0.854746	0.8257653
pattern_24	4	-2	0	1	1.195538	0.8257653
pattern_24	4	-2	3	1	1.152866	0.8257653
pattern_24	4	-2	6	1	1.047914	0.8257653
pattern_24	4	-2	9	1	0.922766	0.8257653
pattern_24	4	-2	12	1	0.804866	0.8257653
pattern_24	4	-1	-10	1	0.862559	0.8257653
pattern_24	4	-1	-7	1	0.978165	0.8257653
pattern_24	4	-1	-4	1	1.083556	0.8257653
pattern_24	4	-1	-1	1	1.144221	0.8257653
pattern_24	4	-1	2	1	1.131273	0.8257653
pattern_24	4	-1	5	1	1.051483	0.8257653
pattern_24	4	-1	8	1	0.939448	0.8257653
pattern_24	4	-1	11	1	0.825585	0.8257653
pattern_24	4	0	-8	1	0.874381	0.8257653
pattern_24	4	0	-2	1	1.022596	0.8257653
pattern_24	4	0	4	1	0.986945	0.8257653
pattern_24	4	0	10	1	0.811380	0.8257653
pattern_24	5	-2	-8	1	0.821196	0.8257653
pattern_24	5	-2	-5	1	0.892896	0.8257653
