angle	SFsq	LP	TF	A	P	Pstar	S
103.54	4.477197491982095	1.381188306706498	0.7709065722368855	1.0	4.767172782796908	0.9275212752792877	12.0
103.56	4.475946549667922	1.3813228393296824	0.7708514200815965	1.0	4.765964039534178	0.9277565895540847	12.0
103.58	4.47469637667819	1.3814578839497398	0.7707962765145665	1.0	4.76475779919507	0.9279915355881132	12.0
103.60000000000001	4.473446972498168	1.3815934405048458	0.770741141541235	1.0	4.763554059284066	0.9282261132177221	12.0
103.62	4.472198336613548	1.3817295089335462	0.7706860151670397	1.0	4.762352817309911	0.928460322279916	12.0
103.64	4.470950468510435	1.381866089174759	0.770630897397416	1.0	4.761154070785601	0.9286941626123568	12.0
103.66	4.469703367675326	1.3820031811677724	0.7705757882377966	1.0	4.7599578172283445	0.9289276340533686	12.0
103.68	4.4684570335951435	1.3821407848522465	0.7705206876936126	1.0	4.758764054159608	0.9291607364419286	12.0
103.7	4.467211465757213	1.382278900168211	0.7704655957702923	1.0	4.757572779105066	0.9293934696176751	12.0
103.72	4.465966663649264	1.3824175270560686	0.770410512473262	1.0	4.756383989594624	0.929625833420902	12.0
103.74000000000001	4.464722626759445	1.3825566654565922	0.7703554378079458	1.0	4.755197683162403	0.9298578276925599	12.0
103.76	4.463479354576312	1.3826963153109244	0.7703003717797656	1.0	4.754013857346735	0.9300894522742567	12.0
103.78	4.462236846588819	1.3828364765605816	0.7702453143941409	1.0	4.752832509690155	0.9303207070082569	12.0
103.8	4.4609951022863275	1.3829771491474485	0.770190265656489	1.0	4.7516536377393805	0.9305515917374848	12.0
103.82000000000001	4.45975412115862	1.383118333013783	0.7701352255722249	1.0	4.750477239045353	0.9307821063055154	12.0
103.84	4.458513902695877	1.3832600281022125	0.7700801941467615	1.0	4.749303311163183	0.9310122505565831	12.0
103.86	4.457274446388688	1.3834022343557357	0.7700251713855095	1.0	4.7481318516521664	0.9312420243355773	12.0
103.88	4.456035751728039	1.383544951717723	0.7699701572938774	1.0	4.74696285807577	0.9314714274880449	12.0
103.9	4.454797818205338	1.383688180131915	0.769915151877271	1.0	4.745796328001644	0.9317004598601857	12.0
103.92	4.45356064531239	1.383831919542423	0.7698601551410943	1.0	4.744632259001592	0.9319291212988567	12.0
103.94	4.452324232541403	1.383976169893731	0.7698051670907491	1.0	4.743470648651587	0.9321574116515685	12.0
103.96000000000001	4.451088579384997	1.3841209311306923	0.7697501877316345	1.0	4.7423114945317515	0.9323853307664873	12.0
